sample	contig_id	e1b_change	has_e1a	tier_frozen	tier_recomp_orig	tier_corrected
UC028_V2	NODE_35669_length_196_cov_0.879433	lost	False	3	3	-1
UC028_V2	NODE_10162_length_538_cov_1.267081	lost	False	3	3	0
UC028_V2	NODE_11357_length_491_cov_2.201835	lost	False	3	3	0
UC028_V2	NODE_48705_length_105_cov_3.180000	lost	False	3	3	0
UC028_V2	NODE_21237_length_288_cov_15.381974	lost	False	3	3	0
UC028_V2	NODE_12345_length_457_cov_12.907960	lost	False	3	3	0
UC028_V2	NODE_8163_length_638_cov_2.408233	lost	False	3	3	0
UC028_V2	NODE_10334_length_530_cov_3.526316	lost	False	3	3	0
UC028_V2	NODE_34451_length_210_cov_1.025806	lost	False	3	3	0
UC028_V2	NODE_26378_length_252_cov_1.065990	lost	False	2	2	3
UC028_V2	NODE_58638_length_80_cov_5.240000	lost	False	3	3	-1
UC028_V2	NODE_8024_length_645_cov_1.972881	lost	False	3	3	0
UC028_V2	NODE_43470_length_121_cov_3.681818	lost	False	3	3	0
UC028_V2	NODE_37934_length_164_cov_4.201835	lost	False	3	3	0
UC028_V2	NODE_33161_length_216_cov_1.086957	lost	False	3	3	0
UC028_V2	NODE_35644_length_196_cov_4.219858	lost	False	3	3	0
UC028_V2	NODE_24256_length_265_cov_3.357143	lost	False	3	3	0
UC028_V2	NODE_33152_length_216_cov_1.161491	lost	False	3	3	0
UC028_V2	NODE_38321_length_160_cov_7.447619	lost	False	3	3	0
UC028_V2	NODE_50805_length_98_cov_1.209302	lost	False	3	3	0
UC028_V2	NODE_919_length_3055_cov_5.303667	lost	False	3	3	0
UC028_V2	NODE_32179_length_221_cov_1.084337	lost	False	3	3	0
UC028_V2	NODE_19528_length_311_cov_0.894531	lost	False	3	3	0
UC028_V2	NODE_16489_length_359_cov_1.717105	lost	False	3	3	0
UC028_V2	NODE_6306_length_774_cov_3.239221	lost	False	3	3	0
UC028_V2	NODE_41223_length_136_cov_2.654321	lost	False	3	3	0
UC028_V2	NODE_21354_length_287_cov_1.672414	lost	False	3	3	0
UC028_V2	NODE_3752_length_1136_cov_14.525439	lost	False	3	3	0
UC028_V2	NODE_47796_length_108_cov_5.735849	lost	False	3	3	0
UC028_V2	NODE_47490_length_109_cov_10.222222	lost	False	3	3	0
UC028_V2	NODE_29619_length_234_cov_1.469274	lost	False	2	2	3
UC028_V2	NODE_12662_length_449_cov_1.088832	lost	False	3	3	0
UC028_V2	NODE_48021_length_107_cov_8.826923	lost	False	3	3	0
UC028_V2	NODE_34352_length_210_cov_1.445161	lost	False	3	3	0
UC028_V2	NODE_21032_length_291_cov_1.220339	lost	False	3	3	-1
UC028_V2	NODE_5322_length_877_cov_2.020681	lost	False	3	3	0
UC028_V2	NODE_45509_length_111_cov_90.696429	lost	False	3	3	0
UC028_V2	NODE_48716_length_105_cov_3.000000	lost	False	3	3	0
UC028_V2	NODE_49259_length_103_cov_2.791667	lost	False	3	3	-1
UC028_V2	NODE_8003_length_646_cov_2.235195	lost	False	3	3	0
UC028_V2	NODE_44035_length_118_cov_1.761905	lost	False	3	3	0
UC028_V2	NODE_36275_length_185_cov_22.830769	lost	False	3	3	0
UC028_V2	NODE_33802_length_213_cov_1.126582	lost	False	3	3	0
UC028_V2	NODE_1562_length_2119_cov_9.032946	lost	False	3	3	0
UC028_V2	NODE_21764_length_283_cov_1.017544	lost	False	3	3	0
UC028_V2	NODE_48482_length_106_cov_2.529412	lost	False	3	3	0
UC028_V2	NODE_5256_length_884_cov_3.242461	lost	False	3	3	0
UC028_V2	NODE_11463_length_487_cov_2.388889	lost	False	3	3	0
UC028_V2	NODE_1038_length_2812_cov_3.964817	lost	False	3	3	0
UC028_V2	NODE_40400_length_142_cov_10.390805	lost	False	3	3	0
UC028_V2	NODE_38057_length_163_cov_2.046296	lost	False	3	3	0
UC028_V2	NODE_39444_length_150_cov_5.726316	lost	False	3	3	0
UC028_V2	NODE_31076_length_226_cov_1.684211	lost	False	3	3	0
UC028_V2	NODE_38809_length_156_cov_1.722772	lost	False	3	3	0
UC028_V2	NODE_9239_length_581_cov_1.819392	lost	False	3	3	0
UC028_V2	NODE_41067_length_137_cov_2.682927	lost	False	3	3	-1
UC028_V2	NODE_12750_length_446_cov_4.056266	lost	False	3	3	0
UC028_V2	NODE_36837_length_177_cov_2.475410	lost	False	3	3	0
UC028_V2	NODE_22426_length_278_cov_0.860987	lost	False	3	3	-1
UC028_V2	NODE_52276_length_94_cov_4.000000	lost	False	3	3	-1
UC028_V2	NODE_30712_length_228_cov_1.589595	lost	False	3	3	0
UC028_V2	NODE_28839_length_238_cov_1.573770	lost	False	3	3	0
UC028_V2	NODE_21535_length_285_cov_1.782609	lost	False	3	3	0
UC028_V2	NODE_20460_length_298_cov_1.296296	lost	False	3	3	0
UC028_V2	NODE_19083_length_317_cov_2.541985	lost	False	2	2	3
UC028_V2	NODE_57462_length_82_cov_6.777778	lost	False	3	3	0
UC028_V2	NODE_15363_length_382_cov_1.492355	lost	False	3	3	0
UC028_V2	NODE_33925_length_212_cov_1.248408	lost	False	3	3	0
UC028_V2	NODE_37686_length_166_cov_19.351351	lost	False	3	3	0
UC028_V2	NODE_628_length_3994_cov_3.499111	lost	False	3	3	0
UC028_V2	NODE_32451_length_219_cov_2.939024	lost	False	3	3	0
UC028_V2	NODE_39878_length_146_cov_17.637363	lost	False	3	3	0
UC028_V2	NODE_34390_length_210_cov_1.238710	lost	False	3	3	0
UC028_V2	NODE_14095_length_411_cov_1.252809	lost	False	3	3	0
UC028_V2	NODE_22056_length_280_cov_2.057778	lost	False	3	3	0
UC028_V2	NODE_10046_length_543_cov_2.950820	lost	False	3	3	0
UC028_V2	NODE_47803_length_108_cov_5.320755	lost	False	3	3	0
UC028_V2	NODE_38044_length_163_cov_2.574074	lost	False	3	3	0
UC028_V2	NODE_24132_length_266_cov_1.819905	lost	False	3	3	0
UC028_V2	NODE_30134_length_231_cov_1.636364	lost	False	3	3	0
UC028_V2	NODE_35655_length_196_cov_2.730496	lost	False	3	3	0
UC028_V2	NODE_19854_length_306_cov_1.840637	lost	False	3	3	0
UC028_V2	NODE_34887_length_208_cov_1.156863	lost	False	3	3	0
UC028_V2	NODE_50995_length_97_cov_8.857143	lost	False	3	3	0
UC028_V2	NODE_4891_length_935_cov_2.082955	lost	False	3	3	0
UC028_V2	NODE_35023_length_207_cov_1.717105	lost	False	3	3	0
UC028_V2	NODE_14532_length_400_cov_3.339130	lost	False	3	3	-1
UC028_V2	NODE_19478_length_311_cov_3.882812	lost	False	3	3	0
UC028_V2	NODE_9909_length_549_cov_2.544534	lost	False	3	3	0
UC028_V2	NODE_20367_length_299_cov_1.897541	lost	False	3	3	0
UC028_V2	NODE_48125_length_107_cov_2.826923	lost	False	3	3	-1
UC028_V2	NODE_38164_length_162_cov_1.728972	lost	False	2	2	3
UC028_V2	NODE_31141_length_226_cov_1.122807	lost	False	3	3	0
UC028_V2	NODE_8051_length_644_cov_1.466893	lost	False	3	3	0
UC028_V2	NODE_34520_length_209_cov_2.396104	lost	False	2	2	3
UC028_V2	NODE_55602_length_86_cov_4.096774	lost	False	3	3	0
UC028_V2	NODE_32118_length_221_cov_1.156627	lost	False	2	2	3
UC028_V2	NODE_27452_length_245_cov_3.678947	lost	False	3	3	0
UC028_V2	NODE_49290_length_102_cov_317.680851	lost	False	3	3	0
UC028_V2	NODE_11203_length_497_cov_1.977376	lost	False	3	3	0
UC028_V2	NODE_39480_length_150_cov_1.842105	lost	False	3	3	0
UC028_V2	NODE_42295_length_128_cov_26.164384	lost	False	3	3	0
UC028_V2	NODE_44328_length_116_cov_18.819672	lost	False	3	3	0
UC028_V2	NODE_36139_length_188_cov_0.909774	lost	False	2	2	3
UC028_V2	NODE_25968_length_254_cov_1.929648	lost	False	3	3	0
UC028_V2	NODE_31381_length_225_cov_1.129412	lost	False	3	3	-1
UC028_V2	NODE_20684_length_295_cov_1.120833	lost	False	3	3	0
UC028_V2	NODE_31896_length_222_cov_1.173653	lost	False	3	3	0
UC028_V2	NODE_15724_length_374_cov_1.962382	lost	False	3	3	0
UC028_V2	NODE_12753_length_446_cov_2.815857	lost	False	3	3	-1
UC028_V2	NODE_29496_length_235_cov_1.011111	lost	False	3	3	0
UC028_V2	NODE_40185_length_144_cov_2.921348	lost	False	3	3	0
UC028_V2	NODE_40699_length_140_cov_4.658824	lost	False	3	3	0
UC028_V2	NODE_5360_length_871_cov_3.136029	lost	False	3	3	0
UC028_V2	NODE_3531_length_1190_cov_3.839648	lost	False	3	3	0
UC028_V2	NODE_30500_length_229_cov_2.143678	lost	False	3	3	0
UC028_V2	NODE_27838_length_243_cov_3.037234	lost	False	3	3	0
UC028_V2	NODE_40306_length_143_cov_2.738636	lost	False	3	3	0
UC028_V2	NODE_27652_length_244_cov_2.328042	lost	False	3	3	0
UC028_V2	NODE_19806_length_307_cov_1.142857	lost	False	3	3	0
UC028_V2	NODE_1235_length_2497_cov_2.065520	lost	False	3	3	0
UC028_V2	NODE_34519_length_209_cov_2.493506	lost	False	3	3	0
UC028_V2	NODE_17566_length_341_cov_1.716783	lost	False	3	3	0
UC028_V2	NODE_6095_length_792_cov_2.453189	lost	False	3	3	0
UC028_V2	NODE_28138_length_242_cov_1.026738	lost	False	3	3	0
UC028_V2	NODE_14923_length_391_cov_2.437500	lost	False	3	3	0
UC028_V2	NODE_6903_length_724_cov_2.282511	lost	False	3	3	0
UC028_V2	NODE_13963_length_414_cov_1.598886	lost	False	3	3	-1
UC028_V2	NODE_36123_length_188_cov_3.112782	lost	False	3	3	0
UC028_V2	NODE_43289_length_122_cov_1.089552	lost	False	3	3	0
UC028_V2	NODE_30913_length_227_cov_1.453488	lost	False	3	3	0
UC028_V2	NODE_9606_length_563_cov_1.454724	lost	False	3	3	0
UC028_V2	NODE_39351_length_151_cov_2.062500	lost	False	3	3	0
UC028_V2	NODE_59801_length_78_cov_3.913043	lost	False	3	3	-1
UC028_V2	NODE_19496_length_311_cov_2.167969	lost	False	3	3	0
UC028_V2	NODE_17869_length_336_cov_2.263345	lost	False	3	3	0
UC028_V2	NODE_16635_length_357_cov_1.271523	lost	False	3	3	0
UC028_V2	NODE_39931_length_146_cov_3.076923	lost	False	3	3	0
UC028_V2	NODE_27159_length_247_cov_2.000000	lost	False	3	3	-1
UC028_V2	NODE_19710_length_308_cov_1.897233	lost	False	3	3	0
UC028_V2	NODE_47795_length_108_cov_5.754717	lost	False	3	3	0
UC028_V2	NODE_37683_length_166_cov_19.630631	lost	False	3	3	0
UC028_V2	NODE_17216_length_347_cov_1.972603	lost	False	3	3	0
UC028_V2	NODE_4856_length_939_cov_2.945701	lost	False	3	3	0
UC028_V2	NODE_36258_length_186_cov_1.335878	lost	False	3	3	0
UC028_V2	NODE_700_length_3701_cov_6.058146	lost	False	3	3	0
UC028_V2	NODE_25313_length_258_cov_3.684729	lost	False	3	3	0
UC028_V2	NODE_2211_length_1652_cov_2.561678	lost	False	3	3	0
UC028_V2	NODE_7880_length_655_cov_2.758333	lost	False	3	3	0
UC028_V2	NODE_19860_length_306_cov_1.529880	lost	False	3	3	0
UC028_V2	NODE_3626_length_1163_cov_2.326715	lost	False	3	3	0
UC028_V2	NODE_29007_length_237_cov_2.109890	lost	False	3	3	0
UC028_V2	NODE_31954_length_222_cov_1.149701	lost	False	3	3	0
UC028_V2	NODE_43862_length_119_cov_2.859375	lost	False	3	3	-1
UC028_V2	NODE_18423_length_327_cov_2.742647	lost	False	3	3	0
UC028_V2	NODE_33941_length_212_cov_1.222930	lost	False	3	3	0
UC028_V2	NODE_34845_length_208_cov_1.254902	lost	False	3	3	0
UC028_V2	NODE_5638_length_842_cov_2.522236	lost	False	3	3	0
UC028_V2	NODE_21207_length_289_cov_1.247863	lost	False	3	3	0
UC028_V2	NODE_5229_length_888_cov_1.835534	lost	False	3	3	0
UC028_V2	NODE_48292_length_106_cov_12.627451	lost	False	3	3	0
UC028_V2	NODE_34419_length_210_cov_1.238710	lost	False	3	3	0
UC028_V2	NODE_47849_length_108_cov_3.452830	lost	False	3	3	0
UC028_V2	NODE_19030_length_318_cov_1.969582	lost	False	3	3	0
UC028_V2	NODE_47509_length_109_cov_8.944444	lost	False	3	3	0
UC028_V2	NODE_30056_length_231_cov_202.761364	lost	False	3	3	0
UC028_V2	NODE_48348_length_106_cov_7.039216	lost	False	3	3	0
UC028_V2	NODE_13112_length_436_cov_3.133858	lost	False	3	3	0
UC028_V2	NODE_34728_length_208_cov_2.509804	lost	False	3	3	0
UC028_V2	NODE_30904_length_227_cov_1.546512	lost	False	3	3	0
UC028_V2	NODE_27675_length_244_cov_1.873016	lost	False	3	3	0
UC028_V2	NODE_8320_length_629_cov_1.630662	lost	False	3	3	-1
UC028_V2	NODE_1122_length_2665_cov_2.829885	lost	False	2	2	3
UC028_V2	NODE_25575_length_257_cov_0.950495	lost	False	3	3	0
UC028_V2	NODE_40604_length_141_cov_1.720930	lost	False	3	3	-1
UC028_V2	NODE_3828_length_1116_cov_3.948162	lost	False	3	3	0
UC028_V2	NODE_17704_length_339_cov_1.500000	lost	False	3	3	0
UC028_V2	NODE_27451_length_245_cov_4.084211	lost	False	3	3	0
UC028_V2	NODE_341_length_5968_cov_3.847793	lost	False	3	3	0
UC028_V2	NODE_7671_length_669_cov_3.682410	lost	False	3	3	0
UC028_V2	NODE_9853_length_552_cov_2.605634	lost	False	3	3	0
UC028_V2	NODE_23790_length_268_cov_2.215962	lost	False	3	3	0
UC028_V2	NODE_4926_length_929_cov_3.343249	lost	False	3	3	0
UC028_V2	NODE_23291_length_272_cov_0.884793	lost	False	3	3	0
UC028_V2	NODE_19134_length_316_cov_49.574713	lost	False	3	3	0
UC028_V2	NODE_43277_length_122_cov_3.447761	lost	False	3	3	0
UC028_V2	NODE_9310_length_577_cov_2.296935	lost	False	3	3	0
UC028_V2	NODE_36919_length_176_cov_1.495868	lost	False	3	3	0
UC028_V2	NODE_41477_length_134_cov_5.873418	lost	False	3	3	0
UC028_V2	NODE_47993_length_107_cov_13.923077	lost	False	3	3	0
UC028_V2	NODE_60757_length_76_cov_17.000000	lost	False	3	3	0
UC028_V2	NODE_49557_length_102_cov_2.659574	lost	False	3	3	-1
UC028_V2	NODE_16533_length_358_cov_2.372937	lost	False	3	3	-1
UC028_V2	NODE_27864_length_243_cov_2.042553	lost	False	3	3	0
UC028_V2	NODE_35878_length_192_cov_1.014599	lost	False	2	2	3
UC028_V2	NODE_16475_length_359_cov_2.779605	lost	False	3	3	-1
UC028_V2	NODE_35028_length_207_cov_1.486842	lost	False	3	3	0
UC028_V2	NODE_1878_length_1855_cov_5.317778	lost	False	3	3	0
UC028_V2	NODE_36770_length_178_cov_1.951220	lost	False	3	3	0
UC028_V2	NODE_555_length_4303_cov_4.429614	lost	False	3	3	0
UC028_V2	NODE_25740_length_256_cov_0.955224	lost	False	3	3	0
UC028_V2	NODE_51136_length_97_cov_3.000000	lost	False	3	3	0
UC028_V2	NODE_33581_length_214_cov_1.188679	lost	False	3	3	0
UC028_V2	NODE_39926_length_146_cov_3.406593	lost	False	3	3	0
UC028_V2	NODE_34745_length_208_cov_2.084967	lost	False	3	3	0
UC028_V2	NODE_48000_length_107_cov_11.826923	lost	False	3	3	0
UC028_V2	NODE_18457_length_327_cov_1.330882	lost	False	3	3	0
UC028_V2	NODE_11894_length_471_cov_2.951923	lost	False	3	3	0
UC028_V2	NODE_47552_length_109_cov_5.000000	lost	False	3	3	0
UC028_V2	NODE_36468_length_182_cov_6.795276	lost	False	3	3	0
UC028_V2	NODE_29292_length_236_cov_1.060773	lost	False	3	3	0
UC028_V2	NODE_27320_length_246_cov_1.675393	lost	False	3	3	0
UC028_V2	NODE_68946_length_66_cov_3.363636	lost	False	3	3	0
UC028_V2	NODE_8978_length_594_cov_1.820037	lost	False	3	3	0
UC028_V2	NODE_24739_length_262_cov_1.917874	lost	False	3	3	0
UC028_V2	NODE_11007_length_504_cov_2.287305	lost	False	3	3	0
UC028_V2	NODE_38920_length_155_cov_1.120000	lost	False	3	3	0
UC028_V2	NODE_4384_length_1012_cov_2.439916	lost	False	3	3	0
UC028_V2	NODE_34886_length_208_cov_1.163399	lost	False	3	3	0
UC028_V2	NODE_39566_length_149_cov_7.117021	lost	False	3	3	0
UC028_V2	NODE_20862_length_293_cov_1.210084	lost	False	3	3	0
UC028_V2	NODE_44465_length_116_cov_3.409836	lost	False	3	3	0
UC028_V2	NODE_21451_length_286_cov_1.844156	lost	False	3	3	0
UC028_V2	NODE_35508_length_199_cov_1.208333	lost	False	3	3	0
UC028_V2	NODE_15565_length_377_cov_3.086957	lost	False	3	3	0
UC028_V2	NODE_41775_length_132_cov_2.610390	lost	False	3	3	0
UC028_V2	NODE_2839_length_1386_cov_3.950413	lost	False	3	3	0
UC028_V2	NODE_38575_length_158_cov_1.213592	lost	False	3	3	0
UC028_V2	NODE_59498_length_78_cov_25.217391	lost	False	3	3	-1
UC028_V2	NODE_21830_length_282_cov_1.466960	lost	False	3	3	0
UC028_V2	NODE_47558_length_109_cov_4.833333	lost	False	3	3	0
UC028_V2	NODE_21707_length_283_cov_2.456140	lost	False	3	3	0
UC028_V2	NODE_30906_length_227_cov_1.540698	lost	False	3	3	0
UC028_V2	NODE_26812_length_249_cov_2.474227	lost	False	3	3	0
UC028_V2	NODE_45101_length_113_cov_4.275862	lost	False	3	3	0
UC028_V2	NODE_29308_length_236_cov_1.044199	lost	False	3	3	0
UC028_V2	NODE_1266_length_2455_cov_5.065833	lost	False	3	3	0
UC028_V2	NODE_37042_length_174_cov_9.689076	lost	False	3	3	0
UC028_V2	NODE_11143_length_499_cov_2.484234	lost	False	3	3	0
UC028_V2	NODE_8456_length_622_cov_1.998236	lost	False	3	3	0
UC028_V2	NODE_17378_length_344_cov_2.435986	lost	False	3	3	0
UC028_V2	NODE_17682_length_339_cov_2.588028	lost	False	3	3	0
UC028_V2	NODE_41520_length_134_cov_2.101266	lost	False	3	3	0
UC028_V2	NODE_15400_length_381_cov_1.472393	lost	False	3	3	0
UC028_V2	NODE_61369_length_75_cov_38.200000	lost	False	3	3	0
UC028_V2	NODE_22984_length_274_cov_1.301370	lost	False	3	3	0
UC028_V2	NODE_34877_length_208_cov_1.248366	lost	False	3	3	0
UC028_V2	NODE_34349_length_210_cov_1.509677	lost	False	3	3	0
UC028_V2	NODE_34200_length_211_cov_1.198718	lost	False	3	3	-1
UC028_V2	NODE_21883_length_281_cov_2.973451	lost	False	3	3	0
UC028_V2	NODE_11349_length_491_cov_2.977064	lost	False	3	3	0
UC028_V2	NODE_18399_length_328_cov_1.223443	lost	False	3	3	0
UC028_V2	NODE_47177_length_110_cov_11.909091	lost	False	3	3	0
UC028_V2	NODE_14633_length_398_cov_2.620991	lost	False	3	3	0
UC028_V2	NODE_17926_length_335_cov_2.632143	lost	False	3	3	0
UC028_V2	NODE_33451_length_214_cov_2.339623	lost	False	3	3	0
UC028_V2	NODE_2403_length_1572_cov_4.986816	lost	False	3	3	0
UC028_V2	NODE_37962_length_164_cov_1.761468	lost	False	3	3	0
UC028_V2	NODE_21522_length_285_cov_2.578261	lost	False	3	3	0
UC028_V2	NODE_19266_length_314_cov_4.745174	lost	False	3	3	0
UC028_V2	NODE_23993_length_267_cov_1.575472	lost	False	3	3	0
UC028_V2	NODE_34220_length_211_cov_1.025641	lost	False	3	3	-1
UC028_V2	NODE_18411_length_327_cov_9.393382	lost	False	3	3	0
UC028_V2	NODE_48615_length_105_cov_8.820000	lost	False	3	3	0
UC028_V2	NODE_34095_length_211_cov_1.858974	lost	False	3	3	0
UC028_V2	NODE_19122_length_317_cov_1.148855	lost	False	3	3	0
UC028_V2	NODE_22854_length_275_cov_0.872727	lost	False	3	3	-1
UC028_V2	NODE_572_length_4223_cov_4.581574	lost	False	3	3	0
UC028_V2	NODE_15354_length_382_cov_2.094801	lost	False	3	3	0
UC028_V2	NODE_49242_length_103_cov_3.166667	lost	False	3	3	0
UC028_V2	NODE_18833_length_321_cov_2.214286	lost	False	3	3	0
UC028_V2	NODE_10462_length_525_cov_2.772340	lost	False	3	3	0
UC028_V2	NODE_11683_length_478_cov_1.588652	lost	False	3	3	0
UC028_V2	NODE_13492_length_426_cov_1.816712	lost	False	3	3	0
UC028_V2	NODE_42050_length_130_cov_7.586667	lost	False	3	3	0
UC028_V2	NODE_18964_length_319_cov_2.837121	lost	False	3	3	0
UC028_V2	NODE_5535_length_853_cov_1.791980	lost	False	3	3	0
UC028_V2	NODE_22202_length_279_cov_1.910714	lost	False	3	3	0
UC028_V2	NODE_28541_length_240_cov_1.037838	lost	False	3	3	0
UC028_V2	NODE_25912_length_255_cov_0.960000	lost	False	3	3	0
UC028_V2	NODE_29872_length_233_cov_0.898876	lost	False	3	3	0
UC028_V2	NODE_10676_length_517_cov_3.075758	lost	False	3	3	0
UC028_V2	NODE_1371_length_2336_cov_5.417799	lost	False	3	3	0
UC028_V2	NODE_27488_length_245_cov_2.021053	lost	False	3	3	0
UC028_V2	NODE_9072_length_589_cov_2.807116	lost	False	3	3	0
UC028_V2	NODE_35632_length_196_cov_9.170213	lost	False	3	3	0
UC028_V2	NODE_47948_length_107_cov_28.538462	lost	False	3	3	0
UC028_V2	NODE_37218_length_172_cov_2.829060	lost	False	3	3	0
UC028_V2	NODE_10701_length_516_cov_3.093275	lost	False	3	3	0
UC028_V2	NODE_37598_length_167_cov_10.116071	lost	False	3	3	0
UC028_V2	NODE_20670_length_295_cov_1.395833	lost	False	3	3	0
UC028_V2	NODE_18298_length_329_cov_2.496350	lost	False	3	3	0
UC028_V2	NODE_16318_length_362_cov_2.762215	lost	False	3	3	-1
UC028_V2	NODE_151_length_10263_cov_83.399491	lost	False	3	3	0
UC028_V2	NODE_31892_length_222_cov_1.275449	lost	False	3	3	0
UC028_V2	NODE_16977_length_351_cov_1.699324	lost	False	3	3	0
UC028_V2	NODE_19382_length_313_cov_1.116279	lost	False	3	3	0
UC028_V2	NODE_61306_length_75_cov_72.550000	lost	False	3	3	0
UC028_V2	NODE_39717_length_148_cov_1.634409	lost	False	3	3	0
UC028_V2	NODE_5101_length_907_cov_3.376761	lost	False	3	3	0
UC028_V2	NODE_22219_length_279_cov_1.709821	lost	False	3	3	0
UC028_V2	NODE_10177_length_537_cov_2.126556	lost	False	3	3	0
UC028_V2	NODE_47846_length_108_cov_3.509434	lost	False	3	3	0
UC028_V2	NODE_25731_length_256_cov_0.955224	lost	False	3	3	0
UC028_V2	NODE_31852_length_222_cov_1.838323	lost	False	3	3	0
UC028_V2	NODE_26419_length_252_cov_0.974619	lost	False	3	3	0
UC028_V2	NODE_32263_length_220_cov_1.745455	lost	False	3	3	0
UC028_V2	NODE_33530_length_214_cov_1.207547	lost	False	3	3	0
UC028_V2	NODE_17659_length_339_cov_162.732394	lost	False	3	3	0
UC028_V2	NODE_35998_length_190_cov_0.940741	lost	False	3	3	0
UC028_V2	NODE_48246_length_106_cov_20.000000	lost	False	3	3	0
UC028_V2	NODE_38165_length_162_cov_1.719626	lost	False	3	3	0
UC028_V2	NODE_18442_length_327_cov_1.411765	lost	False	2	2	3
UC028_V2	NODE_23409_length_271_cov_1.333333	lost	False	3	3	0
UC028_V2	NODE_9330_length_576_cov_1.815739	lost	False	3	3	0
UC028_V2	NODE_42533_length_127_cov_3.013889	lost	False	3	3	0
UC028_V2	NODE_30593_length_229_cov_1.086207	lost	False	3	3	0
UC028_V2	NODE_11768_length_475_cov_3.483333	lost	False	2	2	3
UC028_V2	NODE_38156_length_162_cov_2.093458	lost	False	2	2	3
UC028_V2	NODE_18838_length_321_cov_2.157895	lost	False	3	3	0
UC028_V2	NODE_24919_length_261_cov_1.796117	lost	False	2	2	3
UC028_V2	NODE_29824_length_233_cov_1.078652	lost	False	3	3	0
UC028_V2	NODE_35754_length_194_cov_5.913669	lost	False	3	3	0
UC028_V2	NODE_15950_length_369_cov_2.993631	lost	False	3	3	0
UC028_V2	NODE_26048_length_254_cov_0.964824	lost	False	3	3	0
UC028_V2	NODE_13532_length_425_cov_1.754054	lost	False	3	3	0
UC028_V2	NODE_19746_length_308_cov_0.944664	lost	False	3	3	0
UC028_V2	NODE_31811_length_222_cov_3.449102	lost	False	3	3	0
UC028_V2	NODE_35811_length_193_cov_5.753623	lost	False	3	3	0
UC028_V2	NODE_37024_length_174_cov_28.714286	lost	False	3	3	0
UC028_V2	NODE_6217_length_782_cov_2.302613	lost	False	3	3	-1
UC028_V2	NODE_42103_length_130_cov_1.200000	lost	False	3	3	0
UC028_V2	NODE_40202_length_144_cov_1.528090	lost	False	3	3	0
UC028_V2	NODE_5275_length_882_cov_2.605804	lost	False	3	3	0
UC028_V2	NODE_6526_length_754_cov_11.266094	lost	False	3	3	0
UC028_V2	NODE_13441_length_428_cov_0.997319	lost	False	3	3	0
UC028_V2	NODE_13578_length_424_cov_1.238482	lost	False	3	3	0
UC028_V2	NODE_35755_length_194_cov_5.712230	lost	False	3	3	0
UC028_V2	NODE_40769_length_139_cov_16.857143	lost	False	3	3	0
UC028_V2	NODE_40320_length_143_cov_1.829545	lost	False	3	3	0
UC028_V2	NODE_28811_length_238_cov_1.704918	lost	False	3	3	0
UC028_V2	NODE_27373_length_246_cov_1.005236	lost	False	3	3	0
UC028_V2	NODE_15321_length_383_cov_1.463415	lost	False	3	3	0
UC028_V2	NODE_26148_length_253_cov_2.181818	lost	False	3	3	0
UC028_V2	NODE_29013_length_237_cov_1.989011	lost	False	3	3	0
UC028_V2	NODE_10236_length_534_cov_3.764092	lost	False	3	3	0
UC028_V2	NODE_51643_length_95_cov_83.875000	lost	False	3	3	0
UC028_V2	NODE_40841_length_139_cov_2.738095	lost	False	3	3	0
UC028_V2	NODE_6259_length_778_cov_2.373444	lost	False	3	3	0
UC028_V2	NODE_16482_length_359_cov_2.072368	lost	False	3	3	0
UC028_V2	NODE_18009_length_334_cov_1.376344	lost	False	3	3	0
UC028_V2	NODE_50236_length_100_cov_2.800000	lost	False	3	3	0
UC028_V2	NODE_2170_length_1674_cov_2.653490	lost	False	3	3	0
UC028_V2	NODE_47847_length_108_cov_3.509434	lost	False	3	3	0
UC028_V2	NODE_45114_length_113_cov_3.637931	lost	False	3	3	0
UC028_V2	NODE_32120_length_221_cov_1.156627	lost	False	3	3	0
UC028_V2	NODE_48614_length_105_cov_8.820000	lost	False	3	3	0
UC028_V2	NODE_34963_length_207_cov_2.526316	lost	False	3	3	0
UC028_V2	NODE_36914_length_176_cov_1.917355	lost	False	3	3	0
UC028_V2	NODE_16760_length_355_cov_0.960000	lost	False	3	3	0
UC028_V2	NODE_16924_length_352_cov_1.319865	lost	False	3	3	0
UC028_V2	NODE_4341_length_1018_cov_2.365524	lost	False	3	3	0
UC028_V2	NODE_11776_length_475_cov_2.057143	lost	False	3	3	0
